0.41303133414500,0.39566086263042
0.34458959154295,0.37381638733545
0.25029463270487,0.20688305674404
0.23855829599856,0.18616578013824
0.22040719660473,0.17240006269246
0.20987392968822,0.16783866461209
0.19785102385427,0.13950535751315
0.20046837517415,0.14411521809111
0.36950606977050,0.39124083411096
0.38014930125174,0.40371602535239
0.37682322927557,0.40187157447067
0.36263561015173,0.38037752782274
0.35617305722007,0.37252128316367
0.36924125201700,0.39895162407533
0.37150991158930,0.40326223309306
0.21156380438737,0.16730439143371
0.18773379516279,0.13526946177088
0.17617045659019,0.11730101209489
0.16409516051012,0.09981360850397
0.16814560232049,0.10610297256718
0.16759096800176,0.10571996413520
0.17115127696005,0.11226410883766
0.17894518552656,0.12369794711418
0.35754679317408,0.40850584545052
0.35845093095323,0.42392619668657
0.35756351609769,0.42200637002815
0.35564626366667,0.41474264866404
0.30454115403188,0.32980729278941
0.21999498138080,0.19432483907962
0.21793575720787,0.19225516373153
0.23661500132195,0.21989786423443
0.25537194904876,0.25464154866932
0.26609097262333,0.26704478292270
0.26652562236057,0.26641464926518
0.27490036932804,0.28302090131115
0.27040309612165,0.28465952499819
0.27956834905647,0.29945216357709
0.27849092288742,0.29816185864940
0.28351410620234,0.30559833890539
0.28748478248230,0.31056219895588
0.29311544721767,0.34034207334072
0.29121962402089,0.34408606478609
0.26480670498321,0.29353933225893
0.26513875998391,0.29411277680484
0.26041592599041,0.29035146299943
0.26992685146244,0.29992344780897
